X1,gene,entrez_id,ensembl_id,subclass,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,dup_gene,avg_expr,avg_expr_ratio
2885,ELOVL2,54898,ENSG00000197977,Astrocyte,0.655,0.343,3.4656339643513,2.40219441124289,0.722,0.444,2.86386e-317,1.43997740398e-312,FALSE,2.9051791078136495,1.5050687845329729
2886,ELOVL5,60481,ENSG00000012660,Astrocyte,0.528,0.444,1.61239639738602,1.11762801679314,0.577,0.154,9.29552962396039e-42,4.67388525022352e-37,FALSE,NA,NA
2887,ELOVL5,60481,ENSG00000012660,Pericyte,0.531,0.446,1.82069393744105,1.26200886939985,0.585,0.17,0.0307449012022657,1,FALSE,NA,NA
2890,ELOVL5,60481,ENSG00000012660,Oligodendrocyte,0.505,0.443,2.45287539021395,1.70020366099168,0.575,0.15,1.87553004365132e-115,9.43035261248322e-111,FALSE,NA,NA
2891,ELOVL7,79993,ENSG00000164181,Endothelial,0.886,0.45,5.50310792823594,3.81446374477383,0.894,0.788,4.36295331967196e-74,2.19373655866426e-69,FALSE,5.969201238116497,1.9374115218131338
2893,ELP3,55140,ENSG00000134014,VLMC,0.364,0.553,1.54502326898274,1.0709285227949,0.435,0.13,NA,NA,FALSE,NA,NA
2896,EMB,133418,ENSG00000170571,L6 CT,0.886,0.477,1.548912371486,1.07362424322993,0.779,0.558,0,0,FALSE,3.77210877156601,1.4003983324607805
2897,EMB,133418,ENSG00000170571,Microglia,0.432,0.5,2.24551561820506,1.55647281966216,0.508,0.016,7.85255213245749e-42,3.94834173772095e-37,FALSE,NA,NA
2899,EMC10,284361,ENSG00000161671,OPC,0.45,0.429,1.54952846718123,1.07405128822404,0.539,0.0780000000000001,7.24384430749773e-31,3.64227735625294e-26,FALSE,NA,NA
2900,EMC10,284361,ENSG00000161671,Oligodendrocyte,0.671,0.419,3.93499895261092,2.72753342950859,0.702,0.404,0,0,FALSE,2.7360668394372514,1.8901137710897897
2901,EMC10,284361,ENSG00000161671,VLMC,0.364,0.429,1.5211289626266,1.0543662517127,0.444,0.112,NA,NA,FALSE,NA,NA
2904,EMCN,51705,ENSG00000164035,Endothelial,0.9,0.179,8.62568594392686,5.97886989242845,0.937,0.874,1.84536697626546e-278,9.27868969336034e-274,FALSE,5.902660214878085,2.492387516326676
2905,EMCN,51705,ENSG00000164035,Pericyte,0.5,0.18,4.25887401122168,2.95202651323833,0.675,0.35,3.86552328250337e-7,0.0194362376167552,FALSE,NA,NA
2906,EMCN,51705,ENSG00000164035,VLMC,0.636,0.18,5.39893403489359,3.74225590431562,0.762,0.524,1.0343183931877e-8,5.20065631278708e-4,FALSE,NA,NA
2907,EMID1,129080,ENSG00000186998,VLMC,0.455,0.281,2.45259246499923,1.70000755217678,0.623,0.246,0.031520344481509,1,FALSE,NA,NA
2908,EMID1,129080,ENSG00000186998,Astrocyte,0.822,0.267,4.19405134297604,2.90709486350749,0.856,0.712,0,0,FALSE,3.623727857103153,1.518179468241757
2909,EMID1,129080,ENSG00000186998,OPC,0.595,0.276,3.20291668364204,2.22009266883489,0.706,0.412,9.94370194950179e-210,4.999792777229e-205,FALSE,NA,NA
2910,EMID1,129080,ENSG00000186998,VIP,0.48,0.265,1.70830225496731,1.18410489157478,0.633,0.266,2e-323,9.93685e-319,FALSE,NA,NA
2914,EML1,2009,ENSG00000066629,Microglia,0.496,0.605,2.20514661518872,1.52849115903938,0.47,0.0600000000000001,2.43970948079985e-20,1.22671032404097e-15,FALSE,NA,NA
2915,EML1,2009,ENSG00000066629,Endothelial,0.657,0.603,2.4701772034508,1.71219636405538,0.597,0.194,3.59236202344892e-5,1,FALSE,NA,NA
2916,EML2,24139,ENSG00000125746,Oligodendrocyte,0.548,0.641,1.62688561389436,1.12767117636441,0.501,0.002,3.62877548434275e-87,1.82458460128238e-82,FALSE,NA,NA
2918,EML4,27436,ENSG00000143924,Microglia,0.78,0.814,2.48883402338927,1.72512828619395,0.615,0.23,3.09631342120746e-69,1.55685735131732e-64,FALSE,NA,NA
2919,EML4,27436,ENSG00000143924,Pericyte,0.562,0.813,1.61696177831845,1.12079249771464,0.414,0.172,0.00333291982928189,1,FALSE,NA,NA
2920,EMP1,2012,ENSG00000134531,VLMC,0.364,0.022,5.39802371506507,3.74162491869307,0.673,0.346,6.26310781210608e-5,1,FALSE,1.2461471918605267,2.466491782689872
2922,EMP2,2013,ENSG00000213853,VLMC,0.455,0.198,5.54450961916291,3.84316121011027,0.662,0.324,7.29220982883514e-14,3.6665960240366e-9,TRUE,NA,NA
2923,EMP2,2013,ENSG00000213853,Endothelial,0.857,0.197,7.71999391400497,5.35109201543249,0.909,0.818,7.69099169001182e-280,3.86710753165484e-275,TRUE,5.128880336452415,1.4588578005285535
2926,EMP2,2013,ENSG00000213853,Pericyte,0.656,0.198,6.3283196141254,4.38645689821323,0.786,0.572,7.4674276101545e-71,3.75469727666178e-66,TRUE,NA,NA
2928,EMX2,2018,ENSG00000170370,Astrocyte,0.732,0.021,5.41662889668954,3.75452104787988,0.86,0.72,0,0,FALSE,2.773222620449531,2.840540312151202
2929,EMX2OS,196047,NA,Astrocyte,0.712,0.069,6.15295925833596,4.26490636201579,0.841,0.682,0,0,FALSE,3.2193735644747727,4.277392946536115
2930,ENC1,8507,ENSG00000171617,L2/3 IT,0.993,0.63,1.74382579927707,1.2087279361566,0.84,0.68,0,0,FALSE,6.105092324024956,1.0113175846699547
2931,ENDOD1,23052,ENSG00000149218,Oligodendrocyte,0.464,0.392,2.54730560318127,1.76565769686964,0.581,0.162,6.52249750373773e-153,3.27957696985437e-148,FALSE,2.2172151192711547,1.1000953415540122
2933,ENG,2022,ENSG00000106991,VLMC,0.909,0.269,5.91786971864194,4.10195471039774,0.9,0.8,5.90289772032327e-21,2.96803600275574e-16,TRUE,NA,NA
2935,ENG,2022,ENSG00000106991,Endothelial,0.829,0.269,6.77819047455431,4.6982836167356,0.884,0.768,2.93573820152097e-222,1.47611852510676e-217,TRUE,4.467425962547633,1.211885358068042
2936,ENG,2022,ENSG00000106991,Microglia,0.448,0.267,4.51711734115151,3.13102714927761,0.625,0.25,2.67376415492698e-276,1.34439535473883e-271,TRUE,NA,NA
2938,ENHO,375704,ENSG00000168913,Astrocyte,0.354,0.179,2.70626277948339,1.87583841545323,0.603,0.206,3.20979550476511e-121,1.61391727775095e-116,FALSE,1.4681511285124653,1.1127762905799328
2939,ENKUR,219670,ENSG00000151023,Astrocyte,0.37,0.357,1.7664503336413,1.22441006836264,0.527,0.054,1.72254964563923e-29,8.66115187323861e-25,FALSE,NA,NA
2941,ENOSF1,55556,ENSG00000132199,OPC,0.389,0.231,1.96063575021329,1.35900914236537,0.595,0.19,8.37279779791664e-46,4.20992646077047e-41,FALSE,NA,NA
2942,ENOSF1,55556,ENSG00000132199,Astrocyte,0.477,0.227,2.05835575332467,1.42674348700634,0.645,0.29,5.11303995251005e-123,2.57088761852158e-118,FALSE,NA,NA
2943,ENOSF1,55556,ENSG00000132199,Oligodendrocyte,0.653,0.215,4.30388833624166,2.98322806571074,0.765,0.53,0,0,FALSE,NA,NA
2944,ENOSF1,55556,ENSG00000132199,VLMC,0.818,0.233,4.65989070100424,3.22999010111859,0.864,0.728,5.4728991326364e-9,2.75182841288091e-4,FALSE,4.522486900983105,1.4750141736660858
2945,ENOX1,55068,ENSG00000120658,PAX6,0.994,0.944,1.68915619161638,1.17083385174427,0.886,0.772,3.11450863677696e-79,1.56600608765782e-74,FALSE,7.245013310489859,1.0501732371192483
2947,ENOX2,10495,ENSG00000165675,Oligodendrocyte,0.535,0.464,2.57118470929949,1.78220943194979,0.588,0.176,1.17166127356647e-143,5.89123004961958e-139,FALSE,2.3048114383718934,1.005659965997881
2948,ENOX2,10495,ENSG00000165675,Microglia,0.371,0.468,1.97478055719757,1.3688135754461,0.466,0.0679999999999999,1.09277295094528e-14,5.49457167464795e-10,FALSE,NA,NA
2949,ENOX2,10495,ENSG00000165675,SST,0.597,0.46,1.51841761410205,1.05248688812739,0.613,0.226,1.56162730214513e-123,7.85201823791594e-119,FALSE,NA,NA
2951,ENPP2,5168,ENSG00000136960,Oligodendrocyte,0.987,0.271,7.55681049284599,5.237981887142,0.989,0.978,0,0,FALSE,6.8902097264388535,4.1866073774965304
2952,ENPP4,22875,ENSG00000001561,Oligodendrocyte,0.425,0.486,1.7013718868387,1.1793011264462,0.513,0.026,3.15054309873503e-89,1.58412457547496e-84,FALSE,NA,NA
2953,ENPP6,133121,ENSG00000164303,Oligodendrocyte,0.387,0.298,3.8035026120557,2.6363871117988,0.574,0.148,4.38266475579644e-306,2.20364766586201e-301,FALSE,NA,NA
2954,ENPP6,133121,ENSG00000164303,VLMC,0.364,0.302,2.76803774515649,1.91865755873873,0.554,0.108,NA,NA,FALSE,NA,NA
2955,ENPP7P1,100421823,NA,L5/6 NP,0.996,0.715,3.30123730618648,2.28824333114246,0.957,0.914,0,0,FALSE,4.791056439731574,1.464909573779046
2956,ENPP7P10,100421805,NA,L5/6 NP,0.95,0.575,2.63554390279813,1.82681982546648,0.842,0.684,0,0,FALSE,3.6738137566717315,1.2110382435176386
2957,ENPP7P10,100421805,NA,L6b,0.874,0.574,1.89456002078729,1.31320893681031,0.764,0.528,1.73724574373828e-239,8.73504532409044e-235,FALSE,NA,NA
2958,ENPP7P2,100421813,NA,L6b,0.754,0.425,1.56396483398822,1.08405781517384,0.71,0.42,4.19384550821268e-153,2.10870745998442e-148,FALSE,NA,NA
2959,ENPP7P2,100421813,NA,L5/6 NP,0.795,0.426,2.17468422545947,1.50737623948542,0.728,0.456,2.83982718378412e-132,1.42789350627849e-127,FALSE,2.0904921247677968,1.0242987068260854
2960,ENPP7P4,100421816,NA,L5/6 NP,0.971,0.626,2.20187870252688,1.5262260145915,0.851,0.702,2.36395933001986e-287,1.18862239072729e-282,FALSE,4.826652773402546,1.09368060306103
2961,ENPP7P4,100421816,NA,L6 CT,0.945,0.614,1.85909285554887,1.28862497122284,0.815,0.63,0,0,FALSE,NA,NA
2962,ENPP7P7,100421859,NA,L6b,0.918,0.53,2.83227932628934,1.96318642957568,0.863,0.726,0,0,TRUE,NA,NA
2963,ENPP7P7,100421859,NA,L5/6 NP,0.975,0.531,3.34083335452599,2.31568922041031,0.916,0.832,0,0,TRUE,4.000582648206589,1.124708551709589
2964,ENPP7P8,100421860,NA,L6b,0.873,0.483,2.41620322537899,1.67478445333129,0.824,0.648,0,0,TRUE,NA,NA
2965,ENPP7P8,100421860,NA,L5/6 IT Car3,0.852,0.484,2.38852633451868,1.6556002944648,0.795,0.59,0,0,TRUE,NA,NA
2966,ENPP7P8,100421860,NA,L5/6 NP,0.966,0.483,3.39227422403337,2.3513453140749,0.919,0.838,0,0,TRUE,4.2719830245084225,1.2815112017988017
2967,ENTPD1,953,ENSG00000138185,Microglia,0.451,0.352,3.39849086523131,2.35565436139381,0.591,0.182,6.21766628396134e-92,3.1263047842386e-87,FALSE,2.1995296481363087,1.1182307760848387
2968,ENTPD1,953,ENSG00000138185,Astrocyte,0.5,0.35,1.9068196038734,1.32170663226128,0.603,0.206,5.26139724135477e-62,2.64548314692559e-57,FALSE,NA,NA
2970,ENTPD1.AS1,NA,NA,Astrocyte,0.798,0.595,2.31392457033292,1.60389029195465,0.721,0.442,1.41465120132895e-194,7.11300770540208e-190,FALSE,3.8682389510426787,1.2224928339269707
2972,ENTPD1.AS1,NA,NA,Microglia,0.664,0.599,2.62433698516733,1.81905178210792,0.613,0.226,2.62534201661204e-70,1.3200482193727e-65,FALSE,NA,NA
2973,ENTPD1.AS1,NA,NA,Endothelial,0.586,0.6,2.12771322524464,1.47481842311842,0.542,0.0840000000000001,0.00155998603920446,1,FALSE,NA,NA
2975,ENTPD3,956,ENSG00000168032,PAX6,0.951,0.379,2.69941369968212,1.87109099509955,0.877,0.754,5.74763393473274e-154,2.88996781872297e-149,FALSE,4.768063712492908,1.4259186012233351
2976,ENTPD3,956,ENSG00000168032,LAMP5,0.733,0.364,1.9569174650308,1.35643182347461,0.73,0.46,0,0,FALSE,NA,NA
2977,ENTPD3,956,ENSG00000168032,VIP,0.712,0.357,2.32187652620824,1.60940216774956,0.733,0.466,0,0,FALSE,NA,NA
2978,ENTPD3.AS1,NA,NA,PAX6,0.68,0.359,1.54316592367537,1.06964110913176,0.701,0.402,1.59117623801173e-43,8.00059324234677e-39,FALSE,2.5590823398407476,1.2660887005951469
2980,EOGT,285203,ENSG00000163378,PVALB,0.567,0.287,1.57914623827606,1.09458076275289,0.662,0.324,1.03297059760771e-258,5.19387946183133e-254,FALSE,2.135984574066201,1.069791256742248
2981,EOGT,285203,ENSG00000163378,VLMC,0.364,0.304,2.64534508849928,1.83361348970138,0.574,0.148,0.0125972437347596,1,FALSE,NA,NA
2982,EPAS1,2034,ENSG00000116016,Endothelial,0.914,0.038,8.34004692442282,5.78088001140132,0.953,0.906,1.46433248709005e-139,7.3628101783375e-135,TRUE,5.883582082498438,1.5892158360057784
2983,EPAS1,2034,ENSG00000116016,Pericyte,0.688,0.039,6.67301536286091,4.62538178460024,0.834,0.668,7.11333507301663e-33,3.57665600806349e-28,TRUE,NA,NA
2984,EPB41,2035,ENSG00000159023,Microglia,0.781,0.889,1.6018813842128,1.11033956505856,0.448,0.104,1.30350847436478e-16,6.55417095995354e-12,FALSE,NA,NA
2985,EPB41L2,2037,ENSG00000079819,Microglia,0.975,0.928,2.73444850363863,1.89537527068348,0.862,0.724,7.81288470412361e-224,3.92839655808039e-219,FALSE,6.746845685194813,1.1146114570387433
2986,EPB41L4A,64097,ENSG00000129595,OPC,0.6,0.553,1.89419583074493,1.31295649950925,0.576,0.152,1.21796752878709e-33,6.12406253149437e-29,FALSE,NA,NA
2987,EPB41L4A,64097,ENSG00000129595,Endothelial,0.629,0.554,3.27473097145563,2.26987053995681,0.627,0.254,2.33538116150396e-12,1.1742530018158e-7,FALSE,NA,NA
2988,EPB41L4A,64097,ENSG00000129595,Pericyte,0.375,0.554,2.13996357537965,1.48330971877539,0.414,0.172,NA,NA,FALSE,NA,NA
2989,EPC1,80314,ENSG00000120616,VLMC,0.818,0.863,1.55756639576119,1.07962275575679,0.537,0.0740000000000001,NA,NA,FALSE,NA,NA
2991,EPHA3,2042,ENSG00000044524,L3/5 IT,0.902,0.622,1.65968223912162,1.15040406467257,0.768,0.536,0,0,FALSE,NA,NA
2992,EPHA3,2042,ENSG00000044524,VLMC,0.909,0.67,2.23105967394921,1.54645272265888,0.739,0.478,0.0347395835778212,1,FALSE,NA,NA
2993,EPHA4,2043,ENSG00000116106,Endothelial,0.7,0.815,1.60187282927258,1.11033363522587,0.575,0.15,1.55514091795406e-4,1,FALSE,NA,NA
2994,EPHA5,2044,ENSG00000145242,L6b,0.999,0.966,1.79688470336011,1.24550556592535,0.889,0.778,4.17344798791087e-290,2.09845138280146e-285,FALSE,6.432574740513969,1.0916732513624527
2995,EPHA6,285220,ENSG00000080224,PVALB,0.954,0.807,1.72253751999976,1.19397202539655,0.777,0.554,0,0,FALSE,NA,NA
2996,EPHB1,2047,ENSG00000154928,Astrocyte,0.909,0.71,3.04522735869941,2.1107907578465,0.818,0.636,0,0,FALSE,4.810794073896522,1.547608543480667
2997,EPHB2,2048,ENSG00000133216,Microglia,0.416,0.642,1.72463200013077,1.1954238083941,0.406,0.188,1.60101931893922e-42,8.05008523755827e-38,FALSE,NA,NA
2999,EPHB4,2050,ENSG00000196411,Endothelial,0.357,0.194,3.73328871515505,2.58771854712598,0.601,0.202,2.5915091056695e-37,1.30303669342168e-32,FALSE,0.803127977971902,2.1464993134367454
3000,EPHB6,2051,"ENSG00000106123, ENSG00000275482",SST,0.941,0.702,1.59235792772855,1.10373840804732,0.765,0.53,0,0,FALSE,4.756264149190313,1.0734769047909416
3002,EPHX1,2052,ENSG00000143819,Astrocyte,0.532,0.224,3.33345453451156,2.31057461212145,0.686,0.372,1.26228451050965e-294,6.34689274729356e-290,FALSE,NA,NA
3003,EPHX1,2052,ENSG00000143819,Pericyte,0.438,0.232,3.82078744117428,2.6483680423688,0.639,0.278,5.73351495574869e-14,2.8828686549e-9,FALSE,1.8075339327641984,1.1388817339464485
3004,EPHX1,2052,ENSG00000143819,Endothelial,0.443,0.232,2.46896435424092,1.7113556810451,0.625,0.25,5.67948350905294e-8,0.00285570110318691,FALSE,NA,NA
3005,EPHX2,2053,ENSG00000120915,Astrocyte,0.361,0.213,2.3039070735396,1.59694669229609,0.588,0.176,9.46629445078852e-60,4.75974751280097e-55,FALSE,NA,NA
3006,EPHX2,2053,ENSG00000120915,VIP,0.361,0.205,1.55100216930382,1.0750727806953,0.589,0.178,2.92742958834224e-144,1.47194087131436e-139,FALSE,NA,NA
3007,EPHX2,2053,ENSG00000120915,PVALB,0.509,0.198,1.70664640308772,1.18295714251302,0.67,0.34,0,0,FALSE,NA,NA
3008,EPN2,22905,ENSG00000072134,Oligodendrocyte,0.82,0.742,2.14923409230391,1.48973555144377,0.704,0.408,5.967e-320,3.000182197e-315,FALSE,NA,NA
3009,EPN2,22905,ENSG00000072134,OPC,0.999,0.741,4.26236747112851,2.95444799512315,0.973,0.946,0,0,FALSE,6.6709145994719945,1.6464935197435622
3011,EPS15,2060,ENSG00000085832,Oligodendrocyte,0.856,0.885,1.57188892612463,1.08955037729669,0.612,0.224,6.33342704619672e-79,3.18451045309817e-74,FALSE,NA,NA
3012,EPS8,2059,ENSG00000151491,Endothelial,0.429,0.315,2.70270425423368,1.87337183370944,0.582,0.164,4.20164766571729e-6,0.211263046279931,TRUE,NA,NA
3013,EPS8,2059,ENSG00000151491,VLMC,0.818,0.315,4.09267800868722,2.83682822266124,0.815,0.63,3.9065667430294e-6,0.196426082406261,TRUE,NA,NA
3014,EPS8,2059,ENSG00000151491,Pericyte,1,0.314,6.168361049152,4.2755820698955,0.984,0.968,6.4377867673561205e-56,3.23698356449433e-51,TRUE,6.938722452314668,1.8789574965571203
3015,EPS8,2059,ENSG00000151491,VIP,0.57,0.294,2.2556500794007,1.56349749286642,0.682,0.364,0,0,TRUE,NA,NA
3016,EPS8,2059,ENSG00000151491,Astrocyte,0.596,0.308,2.20558782451256,1.52879698203822,0.688,0.376,1.57303468743433e-201,7.90937571188855e-197,TRUE,NA,NA
3017,EPS8,2059,ENSG00000151491,Microglia,0.52,0.312,3.54761867436294,2.45902188183649,0.646,0.292,6.12702237300806e-124,3.08072811937218e-119,TRUE,NA,NA
3018,EPS8,2059,ENSG00000151491,OPC,0.572,0.311,2.75817611115538,1.91182199493515,0.675,0.35,6.26597958918418e-146,3.1505971972377e-141,TRUE,NA,NA
3019,EPS8,2059,ENSG00000151491,PAX6,0.606,0.313,2.24520859101334,1.55626000462987,0.692,0.384,6.03665601706215e-69,3.03529101193902e-64,TRUE,NA,NA
3021,EPS8L2,64787,ENSG00000177106,L5/6 NP,0.721,0.157,3.28587161698824,2.27759264699734,0.816,0.632,0,0,FALSE,2.328027206376054,3.3093268112334018
3025,EPSTI1,94240,ENSG00000133106,VLMC,0.455,0.167,3.99346448480644,2.76805864830986,0.66,0.32,3.69646672357833e-4,1,FALSE,NA,NA
3028,ERBB2IP,55914,ENSG00000112851,Oligodendrocyte,0.967,0.811,3.48460659674721,2.41534523789592,0.888,0.776,0,0,FALSE,6.143310146829699,1.3787918271240622
3029,ERBB3,2065,ENSG00000065361,Oligodendrocyte,0.716,0.153,6.18991432020554,4.2905216589581,0.828,0.656,0,0,FALSE,3.566486828988831,1.954229341256203
3030,ERBB3,2065,ENSG00000065361,OPC,0.453,0.171,2.86167915719444,1.98356483947648,0.663,0.326,4.51416457463276e-174,2.2697670897711e-169,FALSE,NA,NA
3031,ERBB4,2066,ENSG00000178568,VIP,1,0.794,2.52211021126816,1.74819358200197,0.921,0.842,0,0,TRUE,NA,NA
3032,ERBB4,2066,ENSG00000178568,PVALB,1,0.798,3.30281653783283,2.28933797110559,0.971,0.942,0,0,TRUE,9.284561530483762,1.061288679089816
3033,ERBB4,2066,ENSG00000178568,LAMP5,1,0.799,1.79618318213569,1.24501930846654,0.872,0.744,0,0,TRUE,NA,NA
3034,ERC2,26059,ENSG00000187672,L5/6 IT Car3,1,0.964,1.87076660248259,1.29671659599651,0.967,0.934,5.55405193281079e-290,2.79263285233659e-285,FALSE,8.009508767197369,1.0926793102921712
3035,ERC2.IT1,NA,NA,L5/6 IT Car3,0.445,0.139,1.86315375115995,1.29143976956621,0.658,0.316,2.89044897606084e-130,1.45334664965315e-125,FALSE,1.4883797849621265,2.11735831731879
3036,ERCC1,2067,ENSG00000012061,Microglia,0.583,0.802,1.53414224346314,1.06338637063438,0.395,0.21,2.14993056406385e-43,1.08100658691694e-38,FALSE,NA,NA
3038,ERCC4,2072,ENSG00000175595,L5/6 IT Car3,0.919,0.423,2.65736828979658,1.8419473377819,0.865,0.73,0,0,FALSE,4.534146436157251,1.8140756111932512
3040,ERG,2078,ENSG00000157554,Endothelial,0.943,0.269,7.11386007950984,4.9309520570102,0.958,0.916,9.3795005933923e-206,4.71610669336358e-201,TRUE,5.976477176866976,2.0008699864756454
3042,ERG,2078,ENSG00000157554,L5/6 NP,0.743,0.262,3.80122567169947,2.63480885701057,0.816,0.632,0,0,TRUE,NA,NA
3043,ERG,2078,ENSG00000157554,L5 ET,0.741,0.269,3.94262037132059,2.73281619439907,0.808,0.616,2.34779463005045e-122,1.18049461793567e-117,TRUE,NA,NA
3044,ERG,2078,ENSG00000157554,L6b,0.497,0.265,3.01036433360563,2.08662555029696,0.649,0.298,4.47127978269233e-287,2.24820418753553e-282,TRUE,NA,NA
3045,ERGIC1,57222,ENSG00000113719,VLMC,0.545,0.7,2.20535642515738,1.52863658822759,0.548,0.0960000000000001,0.00346767027670152,1,FALSE,2.58564561355638,1.056661031183439
3047,ERICH1,157697,"ENSG00000282665, ENSG00000104714",VLMC,0.455,0.605,1.50581565335881,1.04375187456869,0.498,0.004,NA,NA,FALSE,NA,NA
3048,ERICH2,285141,"ENSG00000204334, ENSG00000239467",LAMP5,0.407,0.189,1.80040779504791,1.24794758699561,0.619,0.238,7.63547572348698e-168,3.83919354852649e-163,FALSE,NA,NA
3053,ERMAP,114625,ENSG00000164010,VLMC,0.545,0.225,3.76284663815584,2.60820653811719,0.671,0.342,0.0403477881253221,1,FALSE,1.5664670800269866,1.5237031808406984
3054,ERMN,57471,ENSG00000136541,Oligodendrocyte,0.687,0.031,7.5355928811144,5.22327495939204,0.837,0.674,0,0,FALSE,3.9615716882565173,15.822770109568154
3057,ERN1,2081,ENSG00000178607,L5/6 NP,0.544,0.317,1.54685206536333,1.07219614784991,0.643,0.286,6.09263328808451e-76,3.06343694358177e-71,FALSE,1.5599104330979736,1.172332074452957
3060,ERV3.1,NA,NA,Astrocyte,0.414,0.412,1.50104629225827,1.04044600536878,0.538,0.0760000000000001,3.38247658787049e-52,1.70074305314716e-47,FALSE,1.8047756652414815,1.0427608781638933
3062,ESAM,90952,ENSG00000149564,Endothelial,0.614,0.068,6.95405723488896,4.82018516581577,0.789,0.578,1.57454863235141e-70,7.91698797832614e-66,TRUE,3.2362793868942283,1.6687743095738272
3064,ESAM,90952,ENSG00000149564,Pericyte,0.406,0.069,5.23946847648818,3.63172280211049,0.679,0.358,4.74306306745442e-15,2.38485954094675e-10,TRUE,NA,NA
3065,ESAM,90952,ENSG00000149564,L5 ET,0.424,0.068,1.93641983235731,1.34222394717883,0.68,0.36,2.26327917527865e-35,1.13799940212186e-30,TRUE,NA,NA
3066,ESD,2098,ENSG00000139684,Pericyte,0.406,0.516,2.01549001639536,1.39703122231117,0.468,0.0639999999999999,NA,NA,FALSE,NA,NA
3067,ESR1,2099,ENSG00000091831,L3/5 IT,0.562,0.455,1.61213288880834,1.11744536656546,0.587,0.174,0,0,FALSE,1.2280958161604796,1.2514748082492844
3068,ESR1,2099,ENSG00000091831,OPC,0.454,0.474,1.60093229678232,1.10968170778202,0.493,0.014,0.00275990462224505,1,FALSE,NA,NA
3069,ESRRB,2103,ENSG00000119715,Microglia,0.373,0.269,3.8127317817001,2.6427842847167198,0.571,0.142,1.22688332797857e-58,6.16889206140907e-54,FALSE,0.7212166775299209,1.2629733482906293
3070,ESRRG,2104,ENSG00000196482,L5 ET,1,0.937,1.77018853208392,1.22700119007352,0.906,0.812,1.87526824469144e-46,9.42903626113301e-42,FALSE,7.116877180013124,1.1420092026229662
3072,ESYT2,57488,ENSG00000117868,Endothelial,0.886,0.875,3.43214514166337,2.37898172821646,0.832,0.664,3.90902748892467e-43,1.96549811170621e-38,FALSE,5.965971426270245,1.1839855924097762
3073,ETF1,2107,ENSG00000120705,VLMC,0.545,0.508,3.22740864144049,2.23706920032928,0.535,0.0700000000000001,NA,NA,FALSE,1.9582107862837335,1.0993508528680718
3077,ETNPPL,64850,ENSG00000164089,Astrocyte,0.803,0.05,8.31192200828688,5.76138530507821,0.895,0.79,0,0,FALSE,4.495626459939298,6.919245054730575
3078,ETS1,2113,ENSG00000134954,Endothelial,0.471,0.199,5.18021126320721,3.59064883179695,0.665,0.33,1.04155722308056e-24,5.23705387337136e-20,FALSE,NA,NA
3079,ETS1,2113,ENSG00000134954,VLMC,0.636,0.2,3.67415104674197,2.54672743900056,0.728,0.456,0.00444343154609809,1,FALSE,NA,NA
3080,ETS1,2113,ENSG00000134954,OPC,0.392,0.197,2.78045331761139,1.92726337778087,0.608,0.216,3.41937926985443e-53,1.71929809067551e-48,FALSE,NA,NA
3081,ETS1,2113,ENSG00000134954,PVALB,0.495,0.181,1.94894566748836,1.35090619448407,0.675,0.35,0,0,FALSE,NA,NA
3082,ETS1,2113,ENSG00000134954,Pericyte,0.656,0.199,4.37384514908068,3.03171843329106,0.762,0.524,5.28725785275569e-14,2.65848612094409e-9,FALSE,2.759061770506734,1.1912339338389326
3083,ETS2,2114,ENSG00000157557,Endothelial,0.471,0.478,2.90847723085468,2.01600279228972,0.583,0.166,3.63788676214522e-17,1.82916584287424e-12,FALSE,NA,NA
